text,size,group,year1,type_of_violence,conflict_name,dyad_name,source_original,where_coordinates,date_start,date_end
R 8/21/1995 Sri Lankan troops kill 12 Tamil rebels.,4,352,1995,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,Chankanai,34932,34932
R 2/6/1991 SEVEN SOLDIERS KILLED IN LANDMINE BLAST IN EASTERN SRI LANKA.,2,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,Palali locality,33274,33274
"R 9/8/1991 AT LEAST 270 REBELS, SOLDIERS KILLED IN SRI LANKAN BATTLE.",5,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,Mannar,33488,33488
R 9/9/1991 BODIES OF 35 SRI LANKAN POLICEMEN FOUND IN MASS GRAVE.,1,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,Anuradhapura,33488,33488
R 10/25/1992 Seven rebels killed in eastern Sri Lanka.,4,352,1992,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military statement,Batticaloa,33901,33901
R 10/24/1992 Sri Lankan rebels kill three soldiers.,1,352,1992,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military spokesman and LTTE statement,Manal Aru stream,33901,33901
R 2/23/1996 At least 19 die in Sri Lanka rebel attack,2,352,1996,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Jaffna,35117,35117
R 9/9/1991 FOUR SOLDIERS DIE IN LANDMINE BLAST IN NORTHERN SRI LANKA.,4,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,Vavuniya,33490,33490
R 6/10/1991 SIX SOLDIERS DIE IN TAMIL REBEL AMBUSH IN SRI LANKA.,2,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military,Ampara,33398,33398
R 6/10/1991 SIX SOLDIERS DIE IN TAMIL REBEL AMBUSH IN SRI LANKA.,6,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military,Kallar village,33398,33398
R 10/19/1989 POLITICAL VIOLENCE KILLS 900 IN ONE MONTH IN SRI LANKA.,1,313,1989,1,Sri Lanka (Ceylon): Government,Government of Sri Lanka - JVP,military sources,Galle,32800,32800
R 1/19/1990 ELEVEN DIE IN POLITICAL VIOLENCE IN SRI LANKA.,4,313,1990,1,Sri Lanka (Ceylon): Government,Government of Sri Lanka - JVP,government statement,Uva,32892,32892
R 1/19/1990 ELEVEN DIE IN POLITICAL VIOLENCE IN SRI LANKA.,5,313,1990,1,Sri Lanka (Ceylon): Government,Government of Sri Lanka - JVP,government statement,Kandy,32892,32892
R 4/17/1989 FOUR KILLED IN CLASHES.,3,313,1989,1,Sri Lanka (Ceylon): Government,Government of Sri Lanka - JVP,military sources s,Ratnapura town,32615,32615
R 4/17/1989 FOUR KILLED IN CLASHES.,1,313,1989,1,Sri Lanka (Ceylon): Government,Government of Sri Lanka - JVP,military sources s,Kurunegala,32615,32615
"Reuters, 26 October 1990",0,520,1990,3,LTTE - Civilians,LTTE - Civilians,military sources,Batticaloa,33171,33171
R 6/11/1989 LEFTIST GUERRILLAS KILL POLICEMAN AND POLITICIAN IN COLOMBO.,1,313,1989,1,Sri Lanka (Ceylon): Government,Government of Sri Lanka - JVP,,Colombo city,32670,32670
"Reuters, 11 June 1989",2,511,1989,3,JVP - Civilians,JVP - Civilians,police,Colombo city,32670,32670
R 6/11/1989 LEFTIST GUERRILLAS KILL POLICEMAN AND POLITICIAN IN COLOMBO.,1,313,1989,1,Sri Lanka (Ceylon): Government,Government of Sri Lanka - JVP,police,Colombo city,32670,32670
R 7/24/1989 SRI LANKAN MONKS VOW TO HELP REMOVE INDIAN TROOPS.,6,313,1989,1,Sri Lanka (Ceylon): Government,Government of Sri Lanka - JVP,,Polonnaruwa town,32712,32712
R 10/25/1989 SRI LANKAN DEATH SQUAD MASSACRES 24 YOUNG MEN.,6,313,1989,1,Sri Lanka (Ceylon): Government,Government of Sri Lanka - JVP,military sources,Central,32806,32806
R 11/2/1989 REBELS KILL THREE SOLDIERS IN EASTERN SRI LANKA.,3,313,1989,1,Sri Lanka (Ceylon): Government,Government of Sri Lanka - JVP,military sources,Kantalai town,32813,32813
R 11/2/1989 REBELS KILL THREE SOLDIERS IN EASTERN SRI LANKA.,3,313,1989,1,Sri Lanka (Ceylon): Government,Government of Sri Lanka - JVP,government statement,Badulla town,32813,32813
R 12/3/1989 SEVENTEEN SRI LANKAN SOLDIERS KILLED BY REBEL TAMIL ARMY.,17,352,1989,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - EPRLF,military sources,Madukanda town,32845,32845
R 12/26/1989 SRI LANKAN SECURITY FORCES KILL 11 LEFTWING REBELS.,4,313,1989,1,Sri Lanka (Ceylon): Government,Government of Sri Lanka - JVP,government statement,Kandy,32865,32867
"Reuters, 25 December 1989",6,511,1989,3,JVP - Civilians,JVP - Civilians,police,Polonnaruwa,32866,32866
R 12/26/1989 SRI LANKAN SECURITY FORCES KILL 11 LEFTWING REBELS.,7,313,1989,1,Sri Lanka (Ceylon): Government,Government of Sri Lanka - JVP,government,Anuradhapura district,32867,32867
R 12/25/1989 MORE THAN 40 PEOPLE KILLED IN RIVAL REBEL CLASHES IN SRI LANKA.,44,4846,1989,2,EPRLF - LTTE,EPRLF - LTTE,police,Welikanda town,32867,32867
R 12/28/1989 THIRTY-ONE KILLED IN TAMIL REBEL CLASHES IN NORTH SRI LANKA.,31,4846,1989,2,EPRLF - LTTE,EPRLF - LTTE,military sources,Vavuniya,32869,32869
"R 2/8/1990 SRI LANKA'S EAST IN ANARCHY, MOSLEM LEADER SAYS.",7,313,1990,1,Sri Lanka (Ceylon): Government,Government of Sri Lanka - JVP,military sources,Nuwara Eliya town,32911,32911
"R 13/6/1990 TAMIL REBELS KILL 90 SRI LANKAN POLICEMEN, ARMY SOURCES SAY. // UTHR Special report #3 section 2.3",35,352,1990,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,Ampara,33035,33035
"R 13/6/1990 TAMIL REBELS KILL 90 SRI LANKAN POLICEMEN, ARMY SOURCES SAY. // UTHR Special report #3 section 2.3",300,352,1990,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,Batticaloa,33035,33035
R 6/11/1990 CIVIL WAR LOOMS AS SEPARATISTS KILL 18 SRI LANKAN SECURITY MEN.,10,352,1990,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,Kalmunai town,33035,33035
X 6/14/1990 Fighting continues in east despite truce.,9,352,1990,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,LTTE sources,Ratmalana locality,33036,33036
R 7/9/1990 78 TAMIL REBELS AND 10 SOLDIERS KILLED AS FIGHTING RAGES.,22,352,1990,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,Lahugala town,33060,33060
R 7/5/1990 SRI LANKAN ARMY BATTLES TAMIL REBELS IN THICK JUNGLE.    R 7/6/1990 TAMIL REBELS WREAK HEAVY TOLL ON SRI LANKAN SECURITY FORCES.,20,352,1990,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,Morawewa town,33059,33059
"R 7/11/1990 SRI LANKAN TROOPS REPEL GUERRILLA ATTACK ON ARMY CAMP.    R 7/13/1990 50 TAMILS, 45 SOLDIERS KILLED AS SEPARATISTS CAPTURE BASE.",25,352,1990,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,government statement said,Kokavil camp,33065,33065
R 7/17/1990 SRI LANKAN TROOPS KILL EIGHT REBELS WHO ATTACKED VILLAGE.,9,352,1990,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,security sources,Bakkiella town,33070,33070
R 7/16/1990 26 TAMIL REBELS AND THREE SOLDIERS KILLED IN SRI LANKA.,15,352,1990,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,Defence Ministry,Kallady town,33070,33070
R 10/10/1990 SRI LANKAN TROOPS KILL NINE TAMIL SEPARATIST REBELS.,2,352,1990,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Batticaloa,33155,33155
R 10/10/1990 SRI LANKAN TROOPS KILL NINE TAMIL SEPARATIST REBELS.,7,352,1990,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,Manal Aru stream,33155,33155
"R 11/27/1990 SRI LANKAN ARMY SENDS MORE TROOPS TO FIGHT REBELS IN NORTH.     R 11/28/1990 SRI LANKA RAISES 40,000 PARAMILITARY FORCE TO FIGHT REBELS.",114,352,1990,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,Mankulam town,33199,33202
"R 3/2/1991 SRI LANKAN BOMB BLAST KILLED 19, POLICE SAY.   R 3/2/1991 SRI LANKAN DEPUTY DEFENCE MINISTER KILLED IN BOMB BLAST.     X 3/4/1991 Bomb planted by Tamil rebels, according to police.      R 3/4/1991 TAMIL GUERRILLAS DENY KILLING SRI LANKAN MINISTER.",32,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,police,Colombo city,33299,33299
R 3/4/1991 SRI LANKA DEVELOPING TWO NEW ZONES FOR FOREIGN INVESTMENT.,3,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,Elephant Pass,33300,33301
R 3/9/1991 NINE DIE IN SEPARATIST VIOLENCE IN SRI LANKA.,2,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,Vavuniya,33305,33305
"X 3/11/1991 Fighting between security forces, Tamil Rebels continueS in East Sri Lanka.",10,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Thiriyai locality,33306,33306
R 3/10/1991 TAMIL REBELS KILL 15 SOLDIERS IN SRI LANKA.,5,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,water off Mullaittivu town,33306,33306
"Reuters, 14 March 1991",2,520,1991,3,LTTE - Civilians,LTTE - Civilians,military source,Trincomalee,33310,33310
R 3/14/1991 SRI LANKAN TROOPS KILL OR WOUND 40 TAMIL REBELS IN OFFENSIVE.,2,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Batticaloa,33310,33310
"R 3/13/1991 THREE SOLDIERS KILLED, SIX WOUNDED IN SRI LANKAN BLAST.",3,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,Vavuniya town,33310,33310
R 3/18/1991 TAMIL REBELS REJECT KEY CONDITION FOR SRI LANKAN TALKS.,2,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,Trincomalee town,33313,33313
"R 3/19/1991 TWO SOLDIERS, SIX REBELS, CIVILIAN KILLED IN SRI LANKA.",2,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Trincomalee,33316,33316
"R 3/20/1991 SRI LANKAN REBELS ATTACK TWO ARMY CAMPS, 19 DEAD.",3,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,Vavuniya,33316,33316
"R 3/20/1991 SRI LANKAN REBELS ATTACK TWO ARMY CAMPS, 19 DEAD.    R 3/22/1991 AT LEAST 300 TAMIL REBELS KILLED IN SRI LANKA - MILITARY.      R 3/23/1991 SRI LANKAN TAMIL REBELS HALT ATTACKS AFTER HEAVY DEATH TOLL.",161,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,Kokkuppadayan locality,33316,33320
"R 3/20/1991 SRI LANKAN REBELS ATTACK TWO ARMY CAMPS, 19 DEAD.    R 3/22/1991 AT LEAST 300 TAMIL REBELS KILLED IN SRI LANKA - MILITARY.      R 3/23/1991 SRI LANKAN TAMIL REBELS HALT ATTACKS AFTER HEAVY DEATH TOLL.",162,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,Silavaturai town,33316,33320
"Reuters, 24 March 1991",0,520,1991,3,LTTE - Civilians,LTTE - Civilians,residents,Akkaraipattu town,33321,33321
"R 3/29/1991 TWELVE SRI LANKAN TAMIL REBELS, ONE SOLDIER, DIE IN CLASHES.",5,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,Tandikkulam locality,33326,33326
"R 4/10/1991 HUNDREDS OF REBELS, TROOPS KILLED IN FIGHTING IN SRI LANKA.",60,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,"The Defence Ministry Secretary, General Cyril Ranatunga,",Mantai town,33337,33337
"R 4/10/1991 HUNDREDS OF REBELS, TROOPS KILLED IN FIGHTING IN SRI LANKA.    R 4/11/1991 SRI LANKAN TROOPS RAID TIGER CAMP, OVER 70 REBELS DEAD.",34,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,"The Defence Ministry Secretary, General Cyril Ranatunga,",Thoppigala area,33337,33337
"R 4/10/1991 HUNDREDS OF REBELS, TROOPS KILLED IN FIGHTING IN SRI LANKA.    R 4/11/1991 SRI LANKAN TROOPS RAID TIGER CAMP, OVER 70 REBELS DEAD.",43,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,"The Defence Ministry Secretary, General Cyril Ranatunga,",Thoppigala area,33337,33338
"R 4/15/1991 TAMIL REBELS MASSACRE VILLAGERS, ATTACK TROOPS IN SRI LANKA.",5,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Manal Aru stream,33342,33342
"R 4/15/1991 TAMIL REBELS MASSACRE VILLAGERS, ATTACK TROOPS IN SRI LANKA.",7,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Trincomalee,33342,33342
R 4/21/1991 TAMIL REBELS MASSACRE 22 SRI LANKAN VILLAGERS.,3,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military officer,Manal Aru stream,33348,33348
R 4/21/1991 TAMIL REBELS MASSACRE 22 SRI LANKAN VILLAGERS.,34,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military officer,Mannar,33348,33348
R 4/21/1991 TAMIL REBELS MASSACRE 22 SRI LANKAN VILLAGERS.,3,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military officer,Tandikkulam locality,33348,33348
"R, 1991-04-21",21,520,1991,3,LTTE - Civilians,LTTE - Civilians,military sources,Moneragala,33348,33348
R 4/28/1991 SRI LANKAN REBELS KILL 23 SOLDIERS IN BATTLE AT ELEPHANT PASS.,23,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,Elephant Pass,33355,33355
R 4/29/1991 AT LEAST 35 SRI LANKAN SOLDIERS KILLED IN TAMIL REBEL AMBUSH.    R 5/1/1991 SRI LANKA PLACES NORTHEAST UNDER CURFEW TO HUNT TAMIL REBELS.,45,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Nanaddan town,33357,33357
R 5/7/1991 SRI LANKAN TROOPS MEET HEAVY RESISTANCE FROM TAMIL REBELS.,0,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,Ampara,33364,33364
R 5/7/1991 SRI LANKAN TROOPS MEET HEAVY RESISTANCE FROM TAMIL REBELS.,1,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,Anuradhapura,33364,33364
"R 5/9/1991 SRI LANKAN TROOPS KILL 25, WOUND 30 TAMIL REBELS IN NORTH.",2,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,Ampara,33366,33366
"R 5/9/1991 SRI LANKAN TROOPS KILL 25, WOUND 30 TAMIL REBELS IN NORTH.",25,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,Omantai town,33366,33366
"R 5/9/1991 SRI LANKAN TROOPS KILL 25, WOUND 30 TAMIL REBELS IN NORTH.",3,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,Batticaloa,33367,33367
"R 5/29/1991 SRI LANKAN REBELS, IGNORING BUDDHIST HOLIDAY, KILL TWO SOLDIERS.     R 5/30/1991 SRI LANKAN TROOPS KILL 10 TAMIL REBELS IN COUNTER ATTACK.",12,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,Vavuniya,33387,33387
R 6/4/1991 CURFEW IMPOSED IN SRI LANKA'S NORTHWEST REGION.,3,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Batticaloa town,33392,33392
R 6/4/1991 CURFEW IMPOSED IN SRI LANKA'S NORTHWEST REGION.,2,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Batticaloa,33392,33392
R 6/4/1991 CURFEW IMPOSED IN SRI LANKA'S NORTHWEST REGION.,2,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Water,33392,33392
R 6/9/1991 TEN KILLED IN MILITARY OPERATION IN SRI LANKA.,10,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,security sources,Vantharumoolai locality,33397,33397
R 6/13/1991 11 DIE IN SRI LANKA'S SEPARATIST VIOLENCE IN NORTH AND EAST.,2,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Mullaittivu,33401,33401
R 6/13/1991 11 DIE IN SRI LANKA'S SEPARATIST VIOLENCE IN NORTH AND EAST.,3,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Batticaloa,33401,33401
R 6/13/1991 11 DIE IN SRI LANKA'S SEPARATIST VIOLENCE IN NORTH AND EAST.,6,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Batticaloa,33401,33401
"R, 1993-02-26",67,489,1991,3,Government of Sri Lanka - Civilians,Government of Sri Lanka - Civilians,government,Kokkadicholai locality,33401,33401
R 6/12/1991 SRI LANKAN REBELS APOLOGISE FOR SHOOTING AT UNHCR CAR.,3,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,Mannar,33401,33401
R 6/20/1991 TAMIL REBELS KILL 19 SRI LANKAN SOLDIERS IN AMBUSH.,42,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Vavuniya town,33408,33408
"R 6/21/1991 REBEL SUICIDE ATTACK KILLS SRI LANKAN SOLDIERS, CIVILIANS.   R  6/21/1991 60 KILLED IN BOMB NEAR MILITARY ESTABLISHMENT IN SRI LANKA.",0,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,State Defence Ministry Secretary Walter Fernando said.,Colombo city,33410,33410
"R 6/29/1991 DEATH TOLL IN SRI LANKAN BUS MASSACRE 16, MILITARY SAYS.    R 7/3/1991 TEN TAMIL REBELS SHOT DEAD BY SRI LANKAN TROOPS.",4,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Mannar,33417,33417
"Reuters, 28 June 1991",16,520,1991,3,LTTE - Civilians,LTTE - Civilians,military source,Lahugala town,33416,33416
"R 7/10/1991 SEVERAL REBELS DIE, SIX SOLDIERS WOUNDED IN SRI LANKAN BATTLE.",6,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Batticaloa,33428,33428
"R 7/11/1991 FOUR SRI LANKAN SOLDIERS AND MANY REBELS KILLED, ARMY SAYS.",3,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Ampara,33429,33429
R 7/15/1991 SRI LANKAN TROOPS FIGHT REBEL RESISTANCE TO RELIEVE ARMY CAMP.    R 7/16/1991 SIX TAMIL REBEL LEADERS KILLED IN FIGHT FOR SRI LANKAN BASE.,220,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military spokesman,Elephant Pass,33429,33435
R 7/17/1991 TWENTY-FIVE WOMEN REBELS KILLED IN SRI LANKAN BATTLES.,60,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military spokesman,Trincomalee,33434,33436
R 7/18/1991 REBELS AND TROOPS IN HAND-TO-HAND BATTLES FOR SRI LANKAN BASE.,219,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,Elephant Pass,33436,33436
"R 7/19/1991 100 SRI LANKAN REBELS, 15 SOLDIERS DIE IN BATTLE.",115,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military spokesman,Elephant Pass,33437,33437
R 7/24/1991 RELIEF TROOPS HEAD TO BESIEGED CAMP IN NORTHERN SRI LANKA.,2,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,North Eastern,33441,33441
"R 7/22/1991 77 TAMIL REBELS, 12 SOLDIERS KILLED IN SRI LANKAN CAMP BATTLE.",39,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,Mannar,33440,33440
R 7/27/1991 SRI LANKAN REBELS ATTACK NORTHERN ARMY CAMP FOR SECOND NIGHT.,7,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,Batticaloa,33446,33446
R 7/28/1991 TAMIL REBELS COULD EMERGE VICTORIOUS IN SRI LANKAN BATTLE.     R 7/29/1991 TROOPS KILL 60 REBELS IN ADVANCE TO BESIEGED SRI LANKAN CAMP.,157,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,officer,Elephant Pass,33446,33446
R 7/29/1991 TROOPS KILL 60 REBELS IN ADVANCE TO BESIEGED SRI LANKAN CAMP.,66,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military spokesman,Elephant Pass,33447,33447
"R 7/30/1991 70 REBELS, FIVE SOLDIERS DIE IN FIGHTING IN NORTHERN SRI LANKA.",1,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,Trincomalee,33448,33448
R 8/2/1991 REBELS AND TROOPS BATTLE CLOSE TO BESIEGED SRI LANKAN CAMP.,150,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military spokesman,Elephant Pass,33451,33451
R 8/3/1991 SRI LANKAN TROOPS ENTER BESIEGED NORTHERN CAMP.,23,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military spokesman,Welikanda town,33452,33452
R 8/9/1991 SRI LANKAN TROOPS PRESS FURTHER INTO TAMIL REBEL-HELD GROUND.,156,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military spokesman,Elephant Pass,33458,33458
R 8/12/1991 SRI LANKAN AIR FORCE PLANE KILLS 30 TAMIL REBELS.,30,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,Iyakachchi town,33461,33461
R 8/15/1991 FIVE DIE IN SEPARATIST VIOLENCE IN SRI LANKA'S NORTH AND EAST.,2,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military spokesman,Ampara,33464,33464
"Reuters, 13 August 1991",5,520,1991,3,LTTE - Civilians,LTTE - Civilians,police,Ampara,33462,33462
"R 8/17/1991 SRI LANKAN REBELS ATTACK NORTHERN ARMY CAMP, 2 SOLDIERS DEAD.",2,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military spokesman,Elephant Pass,33466,33466
"R 8/17/1991 SRI LANKAN REBELS ATTACK NORTHERN ARMY CAMP, 2 SOLDIERS DEAD.",1,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Trincomalee,33466,33466
R 8/25/1991 POLICEMAN KILLED IN CLASHES WITH TAMIL REBELS.,1,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,police,Ampara town,33474,33474
R 8/27/1991 ONE SRI LANKAN SOLDIER KILLED IN GUERRILLA AMBUSH.,1,352,1991,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military sources,Sinhapura locality,33476,33476
